date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:36	70/70	---MCZ	200	added ('OK')	text/plain	date:Mon,%2017%20Aug%202015%2020:54:51%20GMT	http://texasmountaineers.org/robots.txt		(from )
11:41:37	17161/17161	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:36%20GMT	http://texasmountaineers.org/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/index.html	(from )
11:41:37	34275/34275	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Oct%202018%2014:29:56%20GMT	http://texasmountaineers.org/wordpress/wp-content/thesis/skins/classic-r/css.css	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/thesis/skins/classic-r/css.css	(from http://texasmountaineers.org/)
11:41:38	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2006%20Jan%202020%2017:41:38%20GMT	http://texasmountaineers.org/wordpress/xmlrpc.php	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/xmlrpc.php	(from http://texasmountaineers.org/)
11:41:38	2843/2843	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2029%20Dec%202019%2001:35:05%20GMT	http://texasmountaineers.org/feed/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/feed/index.html	(from http://texasmountaineers.org/)
11:41:39	29295/29295	---MCZ	200	added ('OK')	text/css	date:Sat,%2024%20Aug%202019%2012:41:18%20GMT	http://texasmountaineers.org/wordpress/wp-includes/css/dist/block-library/style.min.css?ver=5.2.5	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-includes/css/dist/block-library/style.min6619.css	(from http://texasmountaineers.org/)
11:41:39	8851/8851	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Oct%202018%2014:35:35%20GMT	http://texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles.css?ver=2.1.2	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles431f.css	(from http://texasmountaineers.org/)
11:41:39	9298/9298	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Dec%202019%2004:57:51%20GMT	http://texasmountaineers.org/wordpress/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.10.2	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min2498.js	(from http://texasmountaineers.org/)
11:41:40	314/314	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Jan%202020%2017:41:39%20GMT	http://texasmountaineers.org/forum	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/forum	(from http://texasmountaineers.org/)
11:41:40	44470/44470	---MC-	200	added ('OK')	text/javascript	date:Mon,%2019%20Aug%202019%2017:22:41%20GMT	http://www.google-analytics.com/analytics.js	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/www.google-analytics.com/analytics.js	(from http://texasmountaineers.org/)
11:41:40	4015/4015	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Dec%202015%2016:52:30%20GMT	http://cdn-images.mailchimp.com/embedcode/classic-10_7.css	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/cdn-images.mailchimp.com/embedcode/classic-10_7.css	(from http://texasmountaineers.org/)
11:41:40	15086/15086	---M--	200	added ('OK')	image/x-icon	date:Wed,%2021%20Sep%202016%2021:35:23%20GMT	http://texasmountaineers.org/wordpress/wp-content/uploads/favicon.ico	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/uploads/favicon.ico	(from http://texasmountaineers.org/)
11:41:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Jan%202020%2017:41:41%20GMT	http://texasmountaineers.org/wordpress/copyright	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/copyright.9.delayed	(from http://texasmountaineers.org/)
11:41:42	23556/23556	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:40%20GMT	http://texasmountaineers.org/classes/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/classes/index.html	(from http://texasmountaineers.org/)
11:41:42	19128/19128	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:41%20GMT	http://texasmountaineers.org/membership/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/membership/index.html	(from http://texasmountaineers.org/)
11:41:42	26687/26687	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:41%20GMT	http://texasmountaineers.org/guidelines/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/guidelines/index.html	(from http://texasmountaineers.org/)
11:41:44	1403/1403	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2003:56:40%20GMT	http://texasmountaineers.org/wordpress/wp-includes/js/wp-embed.min.js?ver=5.2.5	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-includes/js/wp-embed.min6619.js	(from http://texasmountaineers.org/)
11:41:45	24782/24782	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:42%20GMT	http://texasmountaineers.org/by-laws/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/by-laws/index.html	(from http://texasmountaineers.org/)
11:41:45	15383/15383	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:44%20GMT	http://texasmountaineers.org/forum/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/forum/index.html	(from http://texasmountaineers.org/)
11:41:45	13957/13957	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:43%20GMT	http://texasmountaineers.org/calendar/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/calendar/index.html	(from http://texasmountaineers.org/)
11:41:48	78532/78532	---MC-	200	added ('OK')	application/json	date:Mon,%2006%20Jan%202020%2017:41:40%20GMT	http://texasmountaineers.org/wp-json/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wp-json/index.html	(from http://texasmountaineers.org/)
11:41:48	15810/15810	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:46%20GMT	http://texasmountaineers.org/contact-2/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/contact-2/index.html	(from http://texasmountaineers.org/)
11:41:48	26161/26161	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:45%20GMT	http://texasmountaineers.org/about/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/about/index.html	(from http://texasmountaineers.org/)
11:41:51	441682/441682	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Sep%202015%2017:06:08%20GMT	http://texasmountaineers.org/wordpress/wp-content/uploads/logo/logo.svg	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/uploads/logo/logo.svg	(from http://texasmountaineers.org/wordpress/wp-content/thesis/skins/classic-r/css.css)
11:41:52	53424/53424	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Sep%202015%2014:17:44%20GMT	http://texasmountaineers.org/wordpress/wp-content/uploads/social/socicon.svg	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/uploads/social/socicon.svg	(from http://texasmountaineers.org/wordpress/wp-content/thesis/skins/classic-r/css.css)
11:41:55	47558/47558	---MCZ	200	added ('OK')	text/css	date:Sat,%2024%20Aug%202019%2012:41:18%20GMT	http://texasmountaineers.org/wordpress/wp-includes/css/dashicons.min.css	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-includes/css/dashicons.min.css	(from http://texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles.css?ver=2.1.2)
11:41:55	15540/15540	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:48%20GMT	http://texasmountaineers.org/2019-events/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/2019-events/index.html	(from http://texasmountaineers.org/)
11:41:55	15030/15030	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202020%2017:41:49%20GMT	http://texasmountaineers.org/copyright/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/copyright/index.html	(from http://texasmountaineers.org/)
11:41:57	88536/88536	---MCZ	200	added ('OK')	text/css	date:Thu,%2018%20Oct%202018%2014:35:35%20GMT	http://texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/font-awesome.min.css	(from http://texasmountaineers.org/wordpress/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles.css?ver=2.1.2)
11:41:57	719/719	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2006%20Jan%202020%2017:41:56%20GMT	http://texasmountaineers.org/classes/feed/	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/classes/feed/index.html	(from http://texasmountaineers.org/classes/)
11:41:57	2254/2254	---MC-	200	added ('OK')	application/json	date:Mon,%2006%20Jan%202020%2017:41:56%20GMT	http://texasmountaineers.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftexasmountaineers.org%2Fclasses%2F	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wp-json/oembed/1.0/embed5f37.json	(from http://texasmountaineers.org/classes/)
11:41:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Jan%202020%2017:41:58%20GMT	http://texasmountaineers.org/guidelines	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/guidelines	(from http://texasmountaineers.org/classes/)
11:41:59	2351/2351	---MCZ	200	added ('OK')	text/xml	date:Mon,%2006%20Jan%202020%2017:41:58%20GMT	http://texasmountaineers.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftexasmountaineers.org%2Fclasses%2F&format=xml	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/wp-json/oembed/1.0/embed21dd	(from http://texasmountaineers.org/classes/)
11:41:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Jan%202020%2017:41:59%20GMT	http://texasmountaineers.org/calendar	D:/Google%20Drive/_Projects_Creative-personal/Texas_Mountaineers/Site/Site%202019/TexasMountaineers_wordpress2019/texasmountaineers.org/calendar	(from http://texasmountaineers.org/classes/)
